year,month,day,rh,precip,tmean,tmax,tmin,date
2021,4,26,51.6,0.0,9.6,16.6,1.8,2021-04-26
2021,4,27,53.9,0.0,9.4,15.8,2.2,2021-04-27
2021,4,28,52.4,0.0,10.2,16.6,3.6,2021-04-28
2021,4,29,54.7,0.0,8.8,15.2,2.8,2021-04-29
2021,4,30,42.8,0.0,9.6,15.8,1.2,2021-04-30
2021,5,1,48.3,0.0,9.6,15.2,0.2,2021-05-01
2021,5,2,48.0,0.0,9.4,15.4,1.4,2021-05-02
2021,5,3,48.2,0.0,10.3,16.0,2.6,2021-05-03
2021,5,4,52.6,0.0,10.1,15.8,0.8,2021-05-04
2021,5,5,54.3,0.0,9.6,15.4,2.2,2021-05-05
2021,5,6,49.3,0.0,10.1,16.2,1.0,2021-05-06
2021,5,7,58.1,6.0,9.7,14.6,3.6,2021-05-07
2021,5,8,56.2,6.5,9.7,15.6,3.0,2021-05-08
2021,5,9,52.1,0.0,10.4,16.0,2.0,2021-05-09
2021,5,10,61.8,0.9,9.7,15.6,2.6,2021-05-10
2021,5,11,58.4,0.0,10.8,16.8,3.2,2021-05-11
2021,5,12,59.3,0.0,10.6,16.4,5.0,2021-05-12
2021,5,13,52.6,0.0,10.3,16.6,2.2,2021-05-13
2021,5,14,56.6,0.0,10.7,16.8,3.0,2021-05-14
2021,5,15,71.0,0.0,9.7,15.0,3.2,2021-05-15
2021,5,16,56.9,0.0,9.2,16.2,1.6,2021-05-16
2021,5,17,57.5,0.0,9.1,15.4,2.0,2021-05-17
2021,5,18,59.1,0.0,9.9,15.8,4.2,2021-05-18
2021,5,19,45.0,0.0,9.7,16.2,0.4,2021-05-19
2021,5,20,50.2,0.0,8.6,14.4,1.0,2021-05-20
2021,5,21,46.2,0.0,10.2,16.0,2.2,2021-05-21
2021,5,22,47.2,0.0,8.5,15.4,0.8,2021-05-22
2021,5,23,55.9,0.0,7.7,12.0,0.2,2021-05-23
2021,5,24,56.0,0.0,8.7,13.6,2.8,2021-05-24
2021,5,25,66.4,8.0,8.2,14.4,1.4,2021-05-25
2021,5,26,66.4,1.6,8.9,14.6,2.2,2021-05-26
2021,5,27,57.7,0.0,9.8,15.0,2.0,2021-05-27
2021,5,28,56.8,0.0,9.9,15.4,1.8,2021-05-28
2021,5,29,47.5,0.0,9.7,15.8,1.4,2021-05-29
2021,5,30,49.4,0.0,10.5,16.4,1.8,2021-05-30
2021,5,31,56.4,0.0,8.9,14.4,3.2,2021-05-31
2021,6,1,52.6,0.0,9.5,15.6,2.0,2021-06-01
2021,6,2,55.8,0.0,8.3,14.8,-0.6,2021-06-02
2021,6,3,48.2,0.0,8.0,15.2,0.6,2021-06-03
2021,6,4,51.0,0.0,10.4,16.4,2.2,2021-06-04
2021,6,5,53.3,0.0,10.0,17.2,2.2,2021-06-05
2021,6,6,43.2,0.0,9.6,17.2,0.8,2021-06-06
2021,6,7,41.4,0.0,9.7,16.8,0.4,2021-06-07
2021,6,8,48.8,0.0,8.6,15.8,-0.2,2021-06-08
2021,6,9,44.7,0.0,8.8,17.0,-0.4,2021-06-09
2021,6,10,,0.0,,16.0,,2021-06-10
2021,6,11,43.1,0.0,8.9,17.0,0.0,2021-06-11
2021,6,12,44.1,0.0,7.6,15.4,-1.0,2021-06-12
2021,6,13,52.4,0.0,7.5,14.0,-0.6,2021-06-13
2021,6,14,48.7,0.0,7.5,14.4,-0.8,2021-06-14
2021,6,15,57.3,0.0,8.9,14.4,1.2,2021-06-15
2021,6,16,47.5,0.0,10.5,17.8,3.4,2021-06-16
2021,6,17,55.3,0.0,9.6,15.8,1.6,2021-06-17
2021,6,18,48.8,0.0,8.9,15.6,2.0,2021-06-18
2021,6,19,48.7,0.0,9.6,15.6,1.4,2021-06-19
2021,6,20,55.2,0.0,9.9,16.0,1.2,2021-06-20
2021,6,21,54.0,0.0,10.4,16.2,1.0,2021-06-21
2021,6,22,52.9,0.0,9.9,15.8,1.6,2021-06-22
2021,6,23,54.3,0.0,9.7,16.0,1.0,2021-06-23
2021,6,24,45.2,0.0,7.5,14.2,-2.4,2021-06-24
2021,6,25,42.6,0.0,8.9,16.0,-1.8,2021-06-25
2021,6,26,51.3,0.0,8.8,15.6,1.0,2021-06-26
2021,6,27,50.6,0.0,9.1,15.2,1.2,2021-06-27
2021,6,28,48.7,0.0,8.7,14.8,0.8,2021-06-28
2021,6,29,43.8,0.0,8.1,15.0,-0.6,2021-06-29
2021,6,30,45.6,0.0,8.4,14.8,-0.4,2021-06-30
2021,7,1,42.7,0.0,7.9,14.4,-2.0,2021-07-01
2021,7,2,45.2,0.0,7.8,14.0,-1.6,2021-07-02
2021,7,3,47.6,0.0,6.1,13.2,-2.2,2021-07-03
2021,7,4,52.1,0.0,6.5,14.0,-3.0,2021-07-04
2021,7,5,49.6,0.0,7.1,15.0,-2.2,2021-07-05
2021,7,6,43.5,0.0,7.9,14.4,-1.0,2021-07-06
2021,7,7,47.1,0.0,7.9,15.2,-1.4,2021-07-07
2021,7,8,47.7,0.0,9.0,17.2,1.0,2021-07-08
2021,7,9,46.4,0.0,8.7,15.4,0.2,2021-07-09
2021,7,10,47.0,0.0,7.9,15.8,0.0,2021-07-10
2021,7,11,49.6,0.0,9.4,16.4,1.2,2021-07-11
2021,7,12,57.5,0.0,8.2,15.0,0.8,2021-07-12
2021,7,13,54.8,0.0,8.9,14.8,1.4,2021-07-13
2021,7,14,47.7,0.0,10.1,16.2,1.6,2021-07-14
2021,7,15,52.9,0.0,9.9,16.8,2.0,2021-07-15
2021,7,16,36.5,0.0,10.9,18.0,2.6,2021-07-16
2021,7,17,43.8,0.0,9.5,15.8,0.4,2021-07-17
2021,7,18,52.1,0.0,9.5,16.0,1.2,2021-07-18
2021,7,19,67.7,0.0,9.9,17.0,3.2,2021-07-19
2021,7,20,72.1,0.0,9.5,15.0,3.0,2021-07-20
2021,7,21,52.1,0.0,10.8,16.6,1.6,2021-07-21
2021,7,22,53.1,0.0,10.0,15.8,1.8,2021-07-22
2021,7,23,47.6,0.0,9.6,15.6,2.0,2021-07-23
2021,7,24,49.9,0.1,10.4,16.2,1.6,2021-07-24
2021,7,25,58.6,0.0,9.7,15.2,3.4,2021-07-25
2021,7,26,50.4,0.0,9.5,15.4,0.4,2021-07-26
2021,7,27,56.2,0.0,9.3,15.0,1.0,2021-07-27
2021,7,28,61.2,0.0,9.2,15.8,1.2,2021-07-28
2021,7,29,55.0,0.0,10.1,16.8,1.8,2021-07-29
2021,7,30,53.8,0.0,9.9,17.8,2.2,2021-07-30
2021,7,31,52.6,0.0,9.7,17.0,2.8,2021-07-31
2021,8,1,58.6,0.9,9.1,15.8,1.8,2021-08-01
2021,8,2,57.9,0.0,9.1,15.4,2.2,2021-08-02
2021,8,3,75.3,2.8,7.1,13.4,2.6,2021-08-03
2021,8,4,87.0,1.4,5.0,10.2,1.8,2021-08-04
2021,8,5,50.1,0.0,9.7,16.6,0.8,2021-08-05
2021,8,6,51.2,0.0,8.0,16.4,0.0,2021-08-06
2021,8,7,47.4,0.0,9.2,15.8,1.0,2021-08-07
2021,8,8,49.4,0.0,9.0,16.4,0.6,2021-08-08
2021,8,9,53.3,0.0,9.7,17.4,1.4,2021-08-09
2021,8,10,54.9,0.0,10.1,17.2,2.2,2021-08-10
2021,8,11,54.0,0.0,9.9,16.8,2.0,2021-08-11
2021,8,12,51.9,0.0,9.3,16.4,2.4,2021-08-12
2021,8,13,49.5,0.0,8.8,17.0,0.2,2021-08-13
2021,8,14,51.2,0.0,8.9,17.4,-0.4,2021-08-14
2021,8,15,59.1,0.0,10.3,16.8,0.4,2021-08-15
2021,8,16,45.8,0.0,9.4,17.0,0.6,2021-08-16
2021,8,17,51.4,0.0,8.8,16.6,0.4,2021-08-17
2021,8,18,51.6,0.0,9.8,16.2,1.4,2021-08-18
2021,8,19,53.2,0.0,9.9,17.0,0.8,2021-08-19
2021,8,20,52.0,0.0,9.9,16.6,1.2,2021-08-20
2021,8,21,51.9,0.0,9.6,16.8,2.0,2021-08-21
2021,8,22,49.5,0.0,10.3,17.4,1.2,2021-08-22
2021,8,23,51.3,0.0,10.9,18.0,1.6,2021-08-23
2021,8,24,52.2,0.0,10.3,18.4,2.2,2021-08-24
2021,8,25,48.8,0.0,11.2,19.6,1.8,2021-08-25
2021,8,26,51.9,0.0,10.2,17.8,1.2,2021-08-26
2021,8,27,57.2,0.0,10.0,16.6,3.0,2021-08-27
2021,8,28,46.8,0.0,10.9,17.0,1.8,2021-08-28
2021,8,29,60.6,0.0,11.0,17.4,3.6,2021-08-29
2021,8,30,57.6,0.0,9.3,16.2,0.6,2021-08-30
2021,8,31,59.8,0.0,10.1,16.8,2.2,2021-08-31
2021,9,1,59.9,0.0,10.2,18.8,1.8,2021-09-01
2021,9,2,59.9,0.0,11.0,18.0,2.4,2021-09-02
2021,9,3,60.4,0.0,10.3,17.4,4.2,2021-09-03
2021,9,4,56.1,0.0,10.9,17.2,4.6,2021-09-04
2021,9,5,54.6,0.0,10.2,16.8,3.6,2021-09-05
2021,9,6,66.4,0.0,10.3,16.6,3.8,2021-09-06
2021,9,7,63.1,0.0,12.1,20.0,6.0,2021-09-07
2021,9,8,57.0,7.3,12.0,19.2,4.6,2021-09-08
2021,9,9,62.8,1.1,9.5,15.6,4.0,2021-09-09
2021,9,10,60.4,0.0,10.9,17.2,3.8,2021-09-10
2021,9,11,64.8,11.2,10.9,17.4,4.8,2021-09-11
2021,9,12,58.0,0.0,11.5,18.2,3.2,2021-09-12
2021,9,13,57.2,0.0,9.8,17.4,3.8,2021-09-13
2021,9,14,56.4,1.7,11.1,17.0,4.0,2021-09-14
2021,9,15,61.6,0.2,10.9,16.6,4.6,2021-09-15
2021,9,16,62.3,0.3,10.7,17.6,5.2,2021-09-16
2021,9,17,57.8,0.0,12.1,17.0,7.0,2021-09-17
2021,9,18,50.9,0.0,11.9,16.8,4.4,2021-09-18
2021,9,19,56.1,1.3,12.4,17.4,4.8,2021-09-19
2021,9,20,,4.0,,16.8,6.0,2021-09-20
2021,9,21,73.7,1.4,10.0,17.0,4.8,2021-09-21
2021,9,22,76.3,0.0,7.7,13.6,4.2,2021-09-22
2021,9,23,68.8,1.0,10.1,16.4,4.6,2021-09-23
2021,9,24,65.0,0.0,10.9,16.2,4.2,2021-09-24
2021,9,25,58.0,0.0,11.7,16.6,5.0,2021-09-25
2021,9,26,60.1,0.0,11.9,18.8,4.8,2021-09-26
2021,9,27,56.9,0.0,12.2,18.4,4.6,2021-09-27
2021,9,28,58.3,0.0,11.7,18.6,3.8,2021-09-28
2021,9,29,54.6,0.0,12.9,18.2,5.6,2021-09-29
2021,9,30,61.3,0.0,10.9,18.0,4.4,2021-09-30
2021,10,1,55.0,0.0,12.3,18.6,3.8,2021-10-01
2021,10,2,59.6,0.0,12.2,18.4,4.4,2021-10-02
2021,10,3,52.5,0.0,12.8,19.4,4.2,2021-10-03
2021,10,4,54.0,5.7,12.8,18.0,5.4,2021-10-04
2021,10,5,73.8,12.5,9.8,16.0,4.8,2021-10-05
2021,10,6,67.8,0.4,9.7,16.4,3.6,2021-10-06
2021,10,7,87.4,11.4,7.9,17.4,3.8,2021-10-07
2021,10,8,62.1,0.0,12.3,16.8,5.6,2021-10-08
2021,10,9,58.1,3.6,12.8,17.4,5.4,2021-10-09
2021,10,10,55.3,0.0,12.9,18.6,5.6,2021-10-10
2021,10,11,,1.9,,18.2,6.2,2021-10-11
2021,10,12,53.0,0.0,13.5,19.4,7.2,2021-10-12
2021,10,13,67.1,0.0,12.8,18.8,5.0,2021-10-13
2021,10,14,54.1,0.0,14.0,21.0,5.4,2021-10-14
2021,10,15,43.2,0.0,13.8,18.8,4.2,2021-10-15
2021,10,16,52.3,0.0,13.8,20.4,4.8,2021-10-16
2021,10,17,45.9,0.0,13.3,20.2,3.4,2021-10-17
2021,10,18,41.8,0.0,14.1,20.0,4.4,2021-10-18
2021,10,19,50.7,0.0,13.4,19.4,5.0,2021-10-19
2021,10,20,49.0,0.0,13.4,20.6,5.4,2021-10-20
2021,10,21,46.4,0.0,14.2,19.6,5.0,2021-10-21
2021,10,22,49.9,0.0,14.4,19.8,6.0,2021-10-22
2021,10,23,43.0,0.0,14.2,19.0,5.0,2021-10-23
2021,10,24,44.4,0.0,13.9,20.6,3.8,2021-10-24
2021,10,25,44.6,0.0,12.7,18.6,2.6,2021-10-25
2021,10,26,59.5,0.0,11.6,16.6,5.0,2021-10-26
2021,10,27,52.0,0.0,12.7,17.4,6.0,2021-10-27
2021,10,28,54.2,0.0,13.2,18.0,6.6,2021-10-28
2021,10,29,62.2,0.0,12.5,18.4,6.2,2021-10-29
2021,10,30,58.6,0.4,11.7,18.6,4.4,2021-10-30
2021,10,31,60.8,0.2,11.8,18.0,5.0,2021-10-31
2021,11,1,54.8,0.0,12.9,18.2,5.6,2021-11-01
2021,11,2,52.2,0.0,13.6,19.0,4.8,2021-11-02
2021,11,3,50.3,0.0,13.7,18.6,5.2,2021-11-03
2021,11,4,66.2,0.2,10.3,14.8,4.2,2021-11-04
2021,11,5,49.0,0.0,13.5,19.2,4.0,2021-11-05
2021,11,6,52.2,0.0,13.4,19.8,4.4,2021-11-06
2021,11,7,55.3,0.0,12.8,18.0,5.4,2021-11-07
2021,11,8,49.6,0.0,14.3,19.8,5.8,2021-11-08
2021,11,9,53.7,0.0,14.5,20.0,7.2,2021-11-09
2021,11,10,54.5,1.4,13.5,19.0,6.6,2021-11-10
2021,11,11,66.3,0.1,11.6,18.4,6.2,2021-11-11
2021,11,12,66.9,1.4,11.7,17.4,6.6,2021-11-12
2021,11,13,60.2,1.6,13.3,18.0,7.0,2021-11-13
2021,11,14,50.5,0.0,13.9,19.0,5.4,2021-11-14
2021,11,15,49.9,0.6,13.9,20.0,5.6,2021-11-15
2021,11,16,74.1,0.0,14.5,20.6,6.8,2021-11-16
2021,11,17,52.6,0.0,13.6,18.2,7.4,2021-11-17
2021,11,18,35.7,0.0,14.1,20.0,4.2,2021-11-18
2021,11,19,,0.6,,18.8,5.0,2021-11-19
2021,11,20,55.1,0.0,14.3,19.0,7.2,2021-11-20
2021,11,21,55.3,0.0,14.1,19.0,5.8,2021-11-21
2021,11,22,62.7,0.0,13.1,18.2,6.2,2021-11-22
2021,11,23,62.3,0.0,13.3,18.6,7.0,2021-11-23
2021,11,24,63.6,2.9,12.3,18.0,8.4,2021-11-24
2021,11,25,61.4,3.3,13.6,19.2,6.6,2021-11-25
2021,11,26,81.5,6.0,9.9,14.4,6.0,2021-11-26
2021,11,27,76.3,0.0,10.5,15.6,6.4,2021-11-27
2021,11,28,,2.8,,18.8,6.8,2021-11-28
2021,11,29,78.6,0.2,12.1,16.6,6.0,2021-11-29
2021,11,30,66.7,0.1,11.9,17.8,7.0,2021-11-30
2021,12,1,62.6,0.0,13.5,18.6,6.0,2021-12-01
2021,12,2,66.0,0.8,11.5,18.2,5.0,2021-12-02
2021,12,3,,4.7,,17.8,7.4,2021-12-03
2021,12,4,66.4,0.0,11.9,16.6,6.0,2021-12-04
2021,12,5,73.8,5.0,11.1,14.2,6.4,2021-12-05
2021,12,6,,22.8,,15.2,6.8,2021-12-06
2021,12,7,73.1,2.5,11.7,17.4,5.8,2021-12-07
2021,12,8,73.1,27.1,12.0,17.8,7.0,2021-12-08
2021,12,9,80.4,1.4,9.5,13.4,5.2,2021-12-09
2021,12,10,77.7,0.0,10.8,15.2,7.4,2021-12-10
2021,12,11,67.5,0.0,12.1,18.8,5.6,2021-12-11
2021,12,12,62.7,0.0,11.6,15.8,3.8,2021-12-12
2021,12,13,64.7,0.0,11.7,16.8,4.8,2021-12-13
2021,12,14,52.2,0.0,13.2,19.2,4.0,2021-12-14
2021,12,15,,0.2,,15.4,6.6,2021-12-15
2021,12,16,,6.2,,16.0,,2021-12-16
2021,12,17,73.4,19.0,10.0,15.6,5.8,2021-12-17
2021,12,18,74.8,0.0,10.5,15.8,5.2,2021-12-18
2021,12,19,71.9,3.5,11.9,16.4,6.8,2021-12-19
2021,12,20,81.0,4.4,9.5,14.6,6.0,2021-12-20
2021,12,21,74.2,3.5,10.6,15.8,7.0,2021-12-21
2021,12,22,84.0,0.0,7.9,10.2,5.0,2021-12-22
2021,12,23,,1.0,,17.2,6.8,2021-12-23
2021,12,24,,22.0,,16.6,7.6,2021-12-24
2021,12,25,70.7,2.0,11.1,16.8,6.4,2021-12-25
2021,12,26,73.6,1.5,11.1,14.8,6.6,2021-12-26
2021,12,27,,0.7,,17.0,5.8,2021-12-27
2021,12,28,73.6,0.8,10.4,15.0,6.2,2021-12-28
2021,12,29,71.7,0.1,10.9,16.2,8.6,2021-12-29
2021,12,30,60.6,0.0,13.3,18.6,7.6,2021-12-30
2021,12,31,,0.0,,18.2,7.2,2021-12-31
2022,1,1,61.6,0.0,13.4,18.4,6.8,2022-01-01
2022,1,2,,0.0,,19.4,6.0,2022-01-02
2022,1,3,53.9,0.0,13.8,19.0,4.6,2022-01-03
2022,1,4,55.7,0.0,13.3,18.6,4.8,2022-01-04
2022,1,5,53.3,3.9,12.9,16.8,5.0,2022-01-05
2022,1,6,70.6,18.0,12.1,15.4,7.0,2022-01-06
2022,1,7,73.0,0.0,10.4,16.2,5.4,2022-01-07
2022,1,8,,8.0,,16.2,6.0,2022-01-08
2022,1,9,72.5,0.0,11.8,15.4,7.0,2022-01-09
2022,1,10,74.5,20.4,10.9,16.0,5.4,2022-01-10
2022,1,11,79.7,24.3,9.3,15.4,4.2,2022-01-11
2022,1,12,76.2,2.3,9.1,13.4,4.8,2022-01-12
2022,1,13,72.6,4.0,9.5,14.0,7.0,2022-01-13
2022,1,14,59.6,2.1,11.7,15.0,5.0,2022-01-14
2022,1,15,69.1,11.8,11.1,15.6,4.4,2022-01-15
2022,1,16,73.1,0.0,11.2,14.6,6.2,2022-01-16
2022,1,17,72.2,3.5,11.1,17.0,6.6,2022-01-17
2022,1,18,,0.0,,15.6,5.4,2022-01-18
2022,1,19,71.2,25.6,11.2,15.4,7.0,2022-01-19
2022,1,20,70.3,13.4,11.3,15.8,4.4,2022-01-20
2022,1,21,74.2,0.4,10.6,15.2,5.4,2022-01-21
2022,1,22,73.5,4.3,11.6,16.2,7.0,2022-01-22
2022,1,23,77.5,5.6,9.9,15.2,6.2,2022-01-23
2022,1,24,81.1,1.3,9.9,12.6,6.0,2022-01-24
2022,1,25,74.3,13.6,11.3,15.0,7.0,2022-01-25
2022,1,26,67.8,6.8,12.2,15.6,6.2,2022-01-26
2022,1,27,,10.2,,15.8,7.4,2022-01-27
2022,1,28,77.7,1.6,10.0,14.8,6.4,2022-01-28
2022,1,29,73.8,7.5,11.3,15.4,6.8,2022-01-29
2022,1,30,68.9,16.8,11.4,16.0,7.0,2022-01-30
2022,1,31,,5.6,,16.4,6.6,2022-01-31
2022,2,1,,9.6,,15.6,7.2,2022-02-01
2022,2,2,77.7,3.4,10.2,15.2,5.4,2022-02-02
2022,2,3,75.0,7.1,10.1,15.4,5.8,2022-02-03
2022,2,4,,0.5,,14.8,7.0,2022-02-04
2022,2,5,61.6,0.1,11.3,16.6,3.6,2022-02-05
2022,2,6,76.1,1.7,9.9,14.0,6.6,2022-02-06
2022,2,7,62.6,0.1,11.0,15.8,4.0,2022-02-07
2022,2,8,75.1,0.1,10.9,15.2,7.0,2022-02-08
2022,2,9,67.0,0.1,11.5,16.0,6.8,2022-02-09
2022,2,10,60.4,0.0,11.4,17.0,4.0,2022-02-10
2022,2,11,54.8,0.0,11.4,16.8,6.2,2022-02-11
2022,2,12,,1.5,,14.4,7.2,2022-02-12
2022,2,13,70.8,20.8,10.7,14.6,6.4,2022-02-13
2022,2,14,71.3,3.5,11.1,16.6,6.2,2022-02-14
2022,2,15,72.6,4.0,10.7,14.8,6.6,2022-02-15
2022,2,16,80.5,13.5,9.8,13.2,7.0,2022-02-16
2022,2,17,69.1,0.0,11.2,15.8,6.2,2022-02-17
2022,2,18,74.1,0.0,10.1,14.6,7.2,2022-02-18
2022,2,19,66.1,0.0,11.3,16.6,4.4,2022-02-19
2022,2,20,72.6,1.6,10.2,17.4,4.2,2022-02-20
2022,2,21,73.2,10.3,9.9,16.0,4.8,2022-02-21
2022,2,22,66.3,0.3,11.7,15.8,6.2,2022-02-22
2022,2,23,73.0,8.4,10.7,15.0,8.0,2022-02-23
2022,2,24,68.1,4.0,11.7,16.0,7.0,2022-02-24
2022,2,25,71.5,1.8,11.3,15.6,7.0,2022-02-25
2022,2,26,76.2,2.6,10.6,14.8,6.4,2022-02-26
2022,2,27,64.1,0.1,12.1,17.2,5.4,2022-02-27
2022,2,28,66.2,0.0,11.8,16.8,6.8,2022-02-28
2022,3,1,65.8,4.4,11.3,15.2,7.2,2022-03-01
2022,3,2,64.2,10.4,11.3,15.8,6.8,2022-03-02
2022,3,3,71.2,12.6,11.3,16.4,6.0,2022-03-03
2022,3,4,67.4,4.1,10.9,15.2,7.4,2022-03-04
2022,3,5,70.9,0.3,10.8,14.8,6.8,2022-03-05
2022,3,6,63.4,0.5,12.2,17.2,7.0,2022-03-06
2022,3,7,60.6,0.8,12.1,17.0,7.6,2022-03-07
2022,3,8,72.4,1.1,10.1,14.8,5.6,2022-03-08
2022,3,9,67.2,4.2,11.2,15.8,6.0,2022-03-09
2022,3,10,70.8,0.0,10.9,15.6,7.2,2022-03-10
2022,3,11,70.1,19.7,11.9,17.2,6.8,2022-03-11
2022,3,12,71.5,0.0,10.9,16.4,5.2,2022-03-12
2022,3,13,75.1,9.6,9.9,15.8,5.0,2022-03-13
2022,3,14,74.3,6.8,11.0,14.8,6.8,2022-03-14
2022,3,15,86.4,7.8,7.9,13.4,5.2,2022-03-15
2022,3,16,77.2,1.2,10.0,14.4,4.6,2022-03-16
2022,3,17,72.7,0.0,9.9,15.2,6.0,2022-03-17
2022,3,18,65.2,0.0,10.8,15.6,5.6,2022-03-18
2022,3,19,64.4,17.0,11.5,16.0,6.6,2022-03-19
2022,3,20,74.1,4.1,10.5,14.8,6.4,2022-03-20
2022,3,21,73.7,1.3,11.0,16.2,7.0,2022-03-21
2022,3,22,68.9,2.4,11.7,16.4,6.4,2022-03-22
2022,3,23,77.9,4.0,10.3,17.0,7.4,2022-03-23
2022,3,24,63.9,0.0,11.8,17.2,5.4,2022-03-24
2022,3,25,66.5,0.0,11.6,16.4,6.6,2022-03-25
2022,3,26,,1.7,,14.8,6.6,2022-03-26
2022,3,27,57.9,1.0,11.7,15.4,5.8,2022-03-27
2022,3,28,72.2,2.8,10.9,15.8,6.6,2022-03-28
2022,3,29,63.2,0.0,11.7,16.8,6.2,2022-03-29
2022,3,30,57.7,0.0,12.1,16.4,7.0,2022-03-30
2022,3,31,56.7,,10.7,15.2,4.8,2022-03-31
2022,7,1,,,,,,2022-07-01
2022,7,2,,,,,,2022-07-02
2022,7,3,,,,,,2022-07-03
2022,7,4,,,,,,2022-07-04
2022,7,5,,,,,,2022-07-05
2022,7,6,,,,,,2022-07-06
2022,7,7,,,,,,2022-07-07
2022,7,8,,0.0,,15.4,2.2,2022-07-08
2022,7,9,56.2,0.0,9.3,16.2,1.6,2022-07-09
2022,7,10,58.0,0.0,9.8,15.8,1.6,2022-07-10
2022,7,11,46.3,0.0,9.0,16.8,1.8,2022-07-11
2022,7,12,54.0,0.0,9.3,17.0,0.0,2022-07-12
2022,7,13,52.5,0.0,9.5,16.4,2.0,2022-07-13
2022,7,14,40.8,0.0,9.6,17.4,1.4,2022-07-14
2022,7,15,49.3,0.0,8.7,16.8,0.6,2022-07-15
2022,7,16,55.7,0.0,8.9,16.4,-1.4,2022-07-16
2022,7,17,57.7,0.0,8.9,15.8,0.2,2022-07-17
2022,7,18,52.4,2.6,9.7,15.6,3.6,2022-07-18
2022,7,19,70.3,0.0,8.9,14.8,3.2,2022-07-19
2022,7,20,53.7,0.0,9.1,16.4,1.2,2022-07-20
2022,7,21,53.6,0.0,8.9,16.2,0.0,2022-07-21
2022,7,22,53.7,0.0,8.8,15.6,0.8,2022-07-22
2022,7,23,52.8,0.0,9.0,17.0,1.2,2022-07-23
2022,7,24,57.5,0.0,8.5,16.0,0.6,2022-07-24
2022,7,25,53.0,0.0,8.9,16.2,0.8,2022-07-25
2022,7,26,56.7,0.0,9.0,15.6,2.4,2022-07-26
2022,7,27,56.4,0.0,8.0,14.6,0.8,2022-07-27
2022,7,28,54.5,0.0,8.8,17.4,-0.4,2022-07-28
2022,7,29,57.9,0.0,9.6,17.0,0.4,2022-07-29
2022,7,30,60.7,0.0,9.7,16.6,1.0,2022-07-30
2022,7,31,58.7,0.0,8.9,16.2,0.4,2022-07-31
2022,8,1,62.2,0.0,9.7,18.0,1.0,2022-08-01
2022,8,2,58.1,0.0,10.1,17.0,1.4,2022-08-02
2022,8,3,72.5,0.0,9.3,17.8,1.8,2022-08-03
2022,8,4,57.4,0.0,9.5,17.0,0.2,2022-08-04
2022,8,5,58.7,0.0,9.3,16.0,3.4,2022-08-05
2022,8,6,58.8,0.0,10.7,17.6,1.2,2022-08-06
2022,8,7,58.8,0.0,9.2,15.0,3.2,2022-08-07
2022,8,8,54.4,0.0,9.7,14.4,3.0,2022-08-08
2022,8,9,53.7,0.0,9.3,16.6,0.6,2022-08-09
2022,8,10,61.8,0.0,9.3,15.8,2.6,2022-08-10
2022,8,11,58.8,0.0,9.7,16.2,1.0,2022-08-11
2022,8,12,63.1,0.0,9.7,16.0,0.6,2022-08-12
2022,8,13,61.7,0.0,10.5,16.4,1.2,2022-08-13
2022,8,14,62.7,0.0,10.3,16.6,1.6,2022-08-14
2022,8,15,62.1,0.0,10.5,17.0,2.6,2022-08-15
2022,8,16,59.3,0.0,11.3,19.0,1.8,2022-08-16
2022,8,17,53.0,0.0,9.7,18.2,1.4,2022-08-17
2022,8,18,61.6,0.0,8.8,17.0,-1.8,2022-08-18
2022,8,19,63.8,0.0,8.6,15.4,-1.2,2022-08-19
2022,8,20,67.6,0.0,9.4,15.8,-0.2,2022-08-20
2022,8,21,63.8,0.0,8.8,15.2,-1.0,2022-08-21
2022,8,22,62.8,0.0,10.0,16.6,0.4,2022-08-22
2022,8,23,65.4,0.0,8.4,16.0,-1.8,2022-08-23
2022,8,24,64.9,0.0,8.7,16.2,-0.6,2022-08-24
2022,8,25,67.0,0.0,10.1,17.4,1.4,2022-08-25
2022,8,26,64.0,0.0,10.9,18.2,2.2,2022-08-26
2022,8,27,66.9,0.0,11.4,18.6,2.8,2022-08-27
2022,8,28,70.4,0.0,10.1,15.6,4.4,2022-08-28
2022,8,29,69.4,0.0,9.4,15.0,2.8,2022-08-29
2022,8,30,74.6,0.0,10.5,17.0,3.2,2022-08-30
2022,8,31,72.7,6.4,9.6,16.8,3.4,2022-08-31
2022,9,1,60.7,0.0,11.1,17.4,2.6,2022-09-01
2022,9,2,62.8,0.0,10.9,17.2,3.4,2022-09-02
2022,9,3,57.6,0.0,10.9,17.8,3.0,2022-09-03
2022,9,4,71.4,0.0,10.0,15.8,2.6,2022-09-04
2022,9,5,60.1,0.0,11.2,18.8,1.4,2022-09-05
2022,9,6,63.7,0.0,9.8,17.8,-0.2,2022-09-06
2022,9,7,61.7,0.0,9.7,17.4,0.6,2022-09-07
2022,9,8,59.9,0.0,11.3,19.0,2.2,2022-09-08
2022,9,9,65.0,0.0,10.9,18.2,2.4,2022-09-09
2022,9,10,70.8,0.0,11.3,17.4,4.6,2022-09-10
2022,9,11,67.9,0.0,10.5,17.2,3.0,2022-09-11
2022,9,12,68.8,0.0,11.2,18.4,2.6,2022-09-12
2022,9,13,65.0,0.0,12.3,20.2,2.8,2022-09-13
2022,9,14,67.7,0.0,12.0,19.8,3.8,2022-09-14
2022,9,15,67.9,0.0,10.9,17.0,2.4,2022-09-15
